cusno,gender,age,region,trans_id,date,day,product_20,product_21,price_20,price_21,quantity_20,quantity_21,time_20,time_21,amount_20,amount_21,year,month,quarter,age_group
1514,1,66,10,40016,2020-03-07 17:29:17.335733573,Saturday,20,20,16441.0,12017.500000000002,24.0,6.3,1,2,147969.0,75710.25000000001,2020,3,1,60s
1514,1,66,10,10371,2020-08-01 11:21:37.209720972,Saturday,20,20,23959.0,1878.8000000000002,16.0,60.9,1,1,2084433.0,114418.92000000001,2020,8,3,60s
1514,1,66,10,20318,2020-08-29 03:26:05.076507652,Saturday,20,20,47330.0,53013.4,38.0,41.3,22,5,2792470.0,2189453.42,2020,8,3,60s
1514,1,66,10,49038,2020-09-11 10:19:50.279027904,Friday,20,20,30917.0,21619.4,90.0,30.099999999999998,20,14,1329431.0,650743.94,2020,9,3,60s
1514,1,66,10,28956,2020-12-22 20:37:56.867686768,Tuesday,20,20,36821.0,3041.5000000000005,8.0,57.4,20,7,3019322.0,174582.10000000003,2020,12,4,60s
1514,1,66,10,14958,2021-03-02 20:58:06.588658864,Tuesday,20,20,35240.0,15275.7,100.0,51.099999999999994,13,15,2572520.0,780588.2699999999,2021,3,1,60s
1514,1,66,10,20563,2021-11-18 22:44:49.468946896,Thursday,20,20,3349.0,39111.600000000006,21.0,28.0,13,23,133960.0,1095124.8000000003,2021,11,4,60s
1515,0,73,1,26010,2020-04-17 09:26:59.081908190,Friday,20,20,37816.0,43117.8,39.6,15.119999999999997,12,7,1361376.0,651941.1359999999,2020,4,2,70s
1515,0,73,1,14805,2020-11-02 11:37:53.627362736,Monday,20,20,8967.0,39397.600000000006,38.4,18.479999999999997,12,14,394548.0,728067.6479999999,2020,11,4,70s
1515,0,73,1,36060,2021-02-07 03:30:41.584158416,Sunday,20,20,26026.0,51981.600000000006,33.6,34.44,1,8,2134132.0,1790246.304,2021,2,1,70s
1515,0,73,1,12542,2021-03-21 15:16:39.099909992,Sunday,20,20,16847.0,25787.300000000003,14.399999999999999,14.7,1,17,589645.0,379073.31,2021,3,1,70s
1515,0,73,1,44213,2021-05-17 08:43:03.618361832,Monday,20,20,7657.0,20417.100000000002,35.4,2.94,23,24,53599.0,60026.274000000005,2021,5,2,70s
1516,0,68,6,17522,2020-01-28 02:03:25.220522052,Tuesday,20,20,29372.0,9728.400000000001,6.0,38.5,19,7,1615460.0,374543.4000000001,2020,1,1,60s
1516,0,68,6,42602,2020-02-16 08:37:52.547254725,Sunday,20,20,24357.0,4493.5,4.0,7.699999999999999,11,9,267927.0,34599.95,2020,2,1,60s
1516,0,68,6,21526,2020-03-23 13:42:36.615661566,Monday,20,20,47590.0,40506.4,91.0,2.8,21,16,190360.0,113417.92,2020,3,1,60s
1516,0,68,6,13933,2020-03-25 11:16:00.216021602,Wednesday,20,20,18519.0,31963.800000000003,5.0,24.5,19,14,648165.0,783113.1000000001,2020,3,1,60s
1516,0,68,6,25416,2020-04-27 09:29:51.899189918,Monday,20,20,1123.0,49976.3,48.0,17.5,18,20,28075.0,874585.25,2020,4,2,60s
1516,0,68,6,42380,2020-05-13 02:12:55.517551754,Wednesday,20,20,43806.0,42706.4,16.0,9.799999999999999,11,7,613284.0,418522.72,2020,5,2,60s
1516,0,68,6,48959,2020-07-06 13:20:17.281728172,Monday,20,20,33644.0,21959.300000000003,97.0,39.9,22,14,1917708.0,876176.0700000001,2020,7,3,60s
1516,0,68,6,44675,2020-08-26 08:51:07.506750676,Wednesday,20,20,30973.0,19258.800000000003,12.0,23.099999999999998,2,4,1022109.0,444878.28,2020,8,3,60s
1516,0,68,6,33091,2020-09-10 18:33:39.801980196,Thursday,20,20,35016.0,4435.200000000001,3.0,37.099999999999994,16,16,1855848.0,164545.92,2020,9,3,60s
1516,0,68,6,42275,2020-09-17 18:46:11.557155716,Thursday,20,20,30484.0,17061.0,85.0,37.099999999999994,1,7,1615652.0,632963.0999999999,2020,9,3,60s
1516,0,68,6,21799,2020-10-09 12:55:05.130513052,Friday,20,20,34206.0,7395.3,99.0,18.2,24,21,889356.0,134594.46,2020,10,4,60s
1516,0,68,6,13218,2020-12-26 15:44:44.068406840,Saturday,20,20,35692.0,23001.000000000004,59.0,47.599999999999994,24,17,2427056.0,1094847.6,2020,12,4,60s
1516,0,68,6,45750,2021-03-15 20:51:20.468046800,Monday,20,20,17548.0,54952.700000000004,19.0,64.39999999999999,12,9,1614416.0,3538953.88,2021,3,1,60s
1516,0,68,6,48204,2021-03-17 16:39:36.237623760,Wednesday,20,20,41303.0,30061.9,38.0,64.39999999999999,24,15,3799876.0,1935986.3599999999,2021,3,1,60s
1516,0,68,6,22463,2021-04-07 10:16:40.180018000,Wednesday,20,20,29313.0,45929.4,98.0,36.4,7,10,1524276.0,1671830.16,2021,4,2,60s
1516,0,68,6,48066,2021-07-14 09:41:49.090909088,Wednesday,20,20,24985.0,17686.9,76.0,62.99999999999999,3,15,2248650.0,1114274.7,2021,7,3,60s
1516,0,68,6,43440,2021-12-04 10:12:29.594959496,Saturday,20,20,15230.0,22979.000000000004,84.0,8.399999999999999,7,10,182760.0,193023.6,2021,12,4,60s
1517,0,15,7,12551,2020-02-02 22:13:51.683168316,Sunday,30,30,46859.0,28308.500000000004,21.599999999999998,2.94,24,20,656026.0,83226.99,2020,2,1,10s
1517,0,15,7,23635,2020-04-01 21:59:18.955895589,Wednesday,30,30,33686.0,15522.1,6.6,7.9799999999999995,4,11,1280068.0,123866.358,2020,4,2,10s
1517,0,15,7,30499,2020-04-22 12:06:07.236723672,Wednesday,30,30,19014.0,54781.100000000006,15.0,13.649999999999999,15,13,1235910.0,747762.015,2020,4,2,10s
1517,0,15,7,25864,2021-02-01 19:36:09.936993700,Monday,30,30,6604.0,44122.100000000006,24.0,3.36,2,7,105664.0,148250.25600000002,2021,2,1,10s
1517,0,15,7,30523,2021-04-13 09:57:22.304230424,Tuesday,30,30,35779.0,24305.600000000002,7.8,20.79,21,15,3542121.0,505313.424,2021,4,2,10s
1517,0,15,7,44211,2021-09-07 16:05:36.993699368,Tuesday,30,30,40591.0,15876.300000000001,6.3,9.03,17,13,1745413.0,143362.989,2021,9,3,10s
1517,0,15,7,20647,2021-10-31 06:11:24.788478848,Sunday,30,30,28486.0,46763.200000000004,23.7,16.38,8,1,2221908.0,765981.216,2021,10,4,10s
1517,0,15,7,47441,2021-12-03 14:56:03.456345632,Friday,30,30,49222.0,49572.600000000006,4.5,14.069999999999997,8,22,3297874.0,697486.482,2021,12,4,10s
1518,1,61,10,13375,2020-02-18 23:42:34.455445544,Tuesday,20,20,47987.0,50567.00000000001,2.0,7.699999999999999,24,11,527857.0,389365.9,2020,2,1,60s
1518,1,61,10,32116,2020-05-03 02:10:02.700270026,Sunday,20,20,49617.0,26248.2,34.0,8.399999999999999,13,15,595404.0,220484.87999999998,2020,5,2,60s
1518,1,61,10,19385,2020-06-09 07:46:36.399639964,Tuesday,20,20,20077.0,5149.1,80.0,25.9,24,10,742849.0,133361.69,2020,6,2,60s
1518,1,61,10,16746,2020-06-12 05:51:49.630963096,Friday,20,20,43788.0,13464.000000000002,43.0,21.0,24,9,1313640.0,282744.00000000006,2020,6,2,60s
1518,1,61,10,19024,2020-08-13 05:27:37.965796580,Thursday,20,20,8373.0,14220.800000000001,37.0,44.8,9,12,535872.0,637091.84,2020,8,3,60s
1518,1,61,10,37504,2020-10-31 08:49:06.534653464,Saturday,20,20,25938.0,35162.600000000006,92.0,67.19999999999999,22,17,2490048.0,2362926.72,2020,10,4,60s
1518,1,61,10,44730,2020-10-31 17:34:45.688568856,Saturday,20,20,35361.0,34030.700000000004,1.0,6.3,14,6,318249.0,214393.41000000003,2020,10,4,60s
1518,1,61,10,13520,2020-11-14 19:44:57.029702968,Saturday,20,20,41862.0,23050.500000000004,61.0,37.8,9,12,2260548.0,871308.9,2020,11,4,60s
1518,1,61,10,11444,2021-03-29 03:45:05.670567056,Monday,20,20,44732.0,3852.2000000000003,2.0,49.0,18,1,3131240.0,188757.80000000002,2021,3,1,60s
1518,1,61,10,22417,2021-05-13 15:21:24.248424840,Thursday,20,20,29432.0,30729.600000000002,98.0,50.4,12,24,2119104.0,1548771.84,2021,5,2,60s
1518,1,61,10,24019,2021-06-05 06:31:51.791179120,Saturday,20,20,39229.0,1489.4,49.0,49.699999999999996,7,1,2785259.0,74023.18,2021,6,2,60s
1518,1,61,10,47909,2021-06-20 03:58:29.270927088,Sunday,20,20,24047.0,37603.5,87.0,25.2,4,15,865692.0,947608.2,2021,6,2,60s
1518,1,61,10,37767,2021-07-15 03:13:07.398739872,Thursday,20,20,29276.0,28314.000000000004,42.0,35.0,1,10,1463800.0,990990.0000000001,2021,7,3,60s
1518,1,61,10,20150,2021-08-08 07:11:19.387938792,Sunday,20,20,8091.0,11649.000000000002,65.0,9.1,13,14,105183.0,106005.90000000001,2021,8,3,60s
1518,1,61,10,37156,2021-09-08 14:52:18.793879384,Wednesday,20,20,9618.0,2054.8,29.0,14.0,12,4,192360.0,28767.200000000004,2021,9,3,60s
1518,1,61,10,42823,2021-09-13 21:01:42.610261024,Monday,20,20,40310.0,52736.200000000004,81.0,23.099999999999998,6,22,1330230.0,1218206.22,2021,9,3,60s
1518,1,61,10,32136,2021-10-13 08:54:26.246624664,Wednesday,20,20,47686.0,49893.8,82.0,34.3,6,9,2336614.0,1711357.3399999999,2021,10,4,60s
1518,1,61,10,44973,2021-12-28 22:56:20.738073808,Tuesday,20,20,22350.0,53720.700000000004,47.0,5.6,4,14,178800.0,300835.92,2021,12,4,60s
1519,0,71,2,35286,2020-01-06 04:24:15.985598559,Monday,20,20,35090.0,30182.9,60.0,36.12,4,9,3017740.0,1090206.348,2020,1,1,70s
1519,0,71,2,34843,2020-01-29 09:35:46.174617461,Wednesday,20,20,9282.0,49506.600000000006,42.6,36.12,14,16,798252.0,1788178.392,2020,1,1,70s
1519,0,71,2,30345,2020-05-16 07:18:40.072007200,Saturday,20,20,5112.0,45670.9,19.8,27.72,1,18,337392.0,1265997.348,2020,5,2,70s
1519,0,71,2,11469,2020-07-02 18:13:30.081008100,Thursday,20,20,30955.0,3655.3,55.8,18.479999999999997,1,18,1362020.0,67549.94399999999,2020,7,3,70s
1519,0,71,2,24914,2020-12-17 17:58:48.712871288,Thursday,20,20,26530.0,7717.6,31.799999999999997,27.299999999999997,7,23,1724450.0,210690.47999999998,2020,12,4,70s
1519,0,71,2,19935,2021-04-08 16:03:53.303330328,Thursday,20,20,8411.0,19740.600000000002,9.0,36.12,20,17,723346.0,713030.4720000001,2021,4,2,70s
1519,0,71,2,29930,2021-06-19 20:57:57.947794776,Saturday,20,20,48017.0,24731.300000000003,27.0,2.5199999999999996,16,6,288102.0,62322.876,2021,6,2,70s
1519,0,71,2,34981,2021-07-26 23:04:15.985598560,Monday,20,20,4111.0,53194.9,24.599999999999998,40.31999999999999,12,7,394656.0,2144818.368,2021,7,3,70s
1519,0,71,2,27310,2021-08-27 05:00:07.560756072,Friday,20,20,44480.0,20828.5,40.8,3.7799999999999994,6,4,400320.0,78731.72999999998,2021,8,3,70s
1520,1,27,2,24689,2020-02-29 01:30:35.103510351,Saturday,30,30,3359.0,46343.00000000001,90.0,44.099999999999994,10,19,211617.0,2043726.3,2020,2,1,20s
1520,1,27,2,29156,2020-03-15 12:58:15.229522952,Sunday,30,30,9080.0,8089.400000000001,12.0,45.5,5,10,590200.0,368067.7,2020,3,1,20s
1520,1,27,2,45313,2020-11-29 15:26:26.678667864,Sunday,30,30,39274.0,13817.1,35.0,9.799999999999999,14,5,549836.0,135407.58,2020,11,4,20s
1520,1,27,2,12441,2021-01-26 16:25:12.151215120,Tuesday,30,30,39030.0,17024.7,3.0,42.699999999999996,21,7,2380830.0,726954.69,2021,1,1,20s
1520,1,27,2,30717,2021-04-03 02:53:58.163816384,Saturday,30,30,31308.0,17650.600000000002,95.0,41.3,11,22,1847172.0,728969.78,2021,4,2,20s
1520,1,27,2,21406,2021-04-30 22:28:41.692169216,Friday,30,30,19804.0,23192.4,19.0,1.4,6,3,39608.0,32469.36,2021,4,2,20s
1520,1,27,2,25090,2021-09-03 13:58:18.469846984,Friday,30,30,25637.0,22382.800000000003,62.0,42.699999999999996,21,17,1563857.0,955745.56,2021,9,3,20s
1520,1,27,2,12161,2021-09-15 13:19:42.718271824,Wednesday,30,30,8388.0,41759.3,51.0,55.3,19,7,662652.0,2309289.29,2021,9,3,20s
1521,0,55,4,43350,2020-02-27 23:13:37.641764176,Thursday,20,20,41210.0,19140.0,52.0,62.99999999999999,19,17,3708900.0,1205819.9999999998,2020,2,1,50s
1521,0,55,4,26093,2020-05-31 08:15:33.213321332,Sunday,20,20,4925.0,28072.000000000004,71.0,37.8,8,24,265950.0,1061121.6,2020,5,2,50s
1521,0,55,4,28017,2020-08-10 02:07:01.242124212,Monday,20,20,16396.0,43881.200000000004,65.0,41.3,1,2,967364.0,1812293.56,2020,8,3,50s
1521,0,55,4,40078,2020-09-13 00:52:42.556255624,Sunday,20,20,14500.0,32963.700000000004,14.0,67.89999999999999,16,10,1406500.0,2238235.23,2020,9,3,50s
1521,0,55,4,49587,2020-10-03 16:44:38.667866784,Saturday,20,20,11593.0,4286.700000000001,19.0,18.2,1,24,301418.0,78017.94000000002,2020,10,4,50s
1521,0,55,4,47680,2020-11-21 00:41:02.646264624,Saturday,20,20,25183.0,53876.9,88.0,21.7,13,14,780673.0,1169128.73,2020,11,4,50s
1521,0,55,4,12638,2021-11-02 14:15:35.373537352,Tuesday,20,20,43216.0,49331.700000000004,46.0,51.8,8,21,3197984.0,2555382.06,2021,11,4,50s
1522,1,72,2,12120,2020-02-05 16:48:49.252925292,Wednesday,20,20,12058.0,31003.500000000004,23.4,1.2599999999999998,5,3,36174.0,39064.409999999996,2020,2,1,70s
1522,1,72,2,21265,2020-04-15 10:08:27.650765076,Wednesday,20,20,36565.0,38382.3,8.4,5.88,4,12,511910.0,225687.924,2020,4,2,70s
1522,1,72,2,37567,2020-05-08 01:18:55.193519352,Friday,20,20,3837.0,48581.50000000001,37.199999999999996,22.679999999999996,13,9,207198.0,1101828.42,2020,5,2,70s
1522,1,72,2,22368,2020-08-13 19:28:40.612061204,Thursday,20,20,37115.0,31024.4,53.4,39.48,4,16,3488810.0,1224843.312,2020,8,3,70s
1522,1,72,2,10602,2020-09-13 14:53:45.202520252,Sunday,20,20,35528.0,19970.5,10.799999999999999,31.08,12,4,2629072.0,620683.14,2020,9,3,70s
1522,1,72,2,21329,2021-03-03 10:59:09.234923488,Wednesday,20,20,24507.0,29601.000000000004,18.599999999999998,19.319999999999997,3,4,1127322.0,571891.32,2021,3,1,70s
1522,1,72,2,12665,2021-08-25 03:56:28.298829880,Wednesday,20,20,49668.0,11314.6,59.4,14.7,15,10,1738380.0,166324.62,2021,8,3,70s
1522,1,72,2,34208,2021-11-02 09:00:11.881188120,Tuesday,20,20,7096.0,39486.700000000004,57.599999999999994,1.68,14,22,28384.0,66337.656,2021,11,4,70s
1523,0,32,7,33585,2020-04-09 01:42:06.372637263,Thursday,10,10,23069.0,52439.200000000004,26.4,5.88,10,6,161483.0,308342.49600000004,2020,4,2,30s
1523,0,32,7,39334,2020-04-19 19:16:17.497749774,Sunday,10,10,11434.0,32547.9,13.2,73.07999999999998,16,17,994758.0,2378600.5319999997,2020,4,2,30s
1523,0,32,7,13533,2020-07-17 01:39:04.914491448,Friday,10,10,7490.0,42262.0,110.39999999999999,32.76,23,2,292110.0,1384503.1199999999,2020,7,3,30s
1523,0,32,7,22244,2020-07-24 07:07:00.162016202,Friday,10,10,14703.0,27199.7,61.199999999999996,37.8,20,13,661635.0,1028148.6599999999,2020,7,3,30s
1523,0,32,7,26086,2020-09-15 17:42:32.295229524,Tuesday,10,10,20911.0,23620.300000000003,40.8,57.11999999999999,12,3,1421948.0,1349191.5359999998,2020,9,3,30s
1523,0,32,7,17422,2020-12-28 13:18:07.668766876,Monday,10,10,8769.0,46494.8,69.6,53.76,13,6,561216.0,2499560.448,2020,12,4,30s
1523,0,32,7,39302,2021-05-06 20:24:15.985598560,Thursday,10,10,36388.0,22633.600000000002,2.4,8.399999999999999,13,16,363880.0,190122.24,2021,5,2,30s
1523,0,32,7,40096,2021-06-12 22:30:34.023402336,Saturday,10,10,34184.0,20869.2,110.39999999999999,70.55999999999999,23,17,2871456.0,1472530.7519999999,2021,6,2,30s
1523,0,32,7,18480,2021-07-29 14:08:57.893789376,Thursday,10,10,18121.0,36076.700000000004,3.5999999999999996,77.27999999999999,21,22,1667132.0,2788007.3759999997,2021,7,3,30s
1523,0,32,7,38131,2021-08-08 01:55:55.895589560,Sunday,10,10,38737.0,50118.200000000004,63.599999999999994,10.92,14,16,503581.0,547290.7440000001,2021,8,3,30s
1524,1,19,1,33196,2020-02-16 10:23:00.378037803,Sunday,30,30,10768.0,21352.100000000002,85.0,68.6,8,20,1055264.0,1464754.06,2020,2,1,20s
1524,1,19,1,33285,2020-03-15 14:43:23.060306030,Sunday,30,30,14982.0,51326.00000000001,3.0,39.199999999999996,1,20,838992.0,2011979.2,2020,3,1,20s
1524,1,19,1,43853,2020-06-18 02:02:16.093609360,Thursday,30,30,21380.0,36207.600000000006,78.0,1.4,9,7,42760.0,50690.64000000001,2020,6,2,20s
1524,1,19,1,32448,2020-10-08 05:22:44.176417640,Thursday,30,30,29423.0,50997.100000000006,68.0,48.3,22,9,2030187.0,2463159.93,2020,10,4,20s
1524,1,19,1,37141,2020-10-14 19:04:28.946894688,Wednesday,30,30,44301.0,12708.300000000001,53.0,37.099999999999994,18,8,2347953.0,471477.93,2020,10,4,20s
1524,1,19,1,21520,2021-01-25 00:07:12.043204320,Monday,30,30,25717.0,12119.800000000001,81.0,37.099999999999994,10,15,1363001.0,449644.57999999996,2021,1,1,20s
1524,1,19,1,34510,2021-05-16 01:10:42.664266424,Sunday,30,30,36688.0,18288.600000000002,37.0,20.299999999999997,3,23,1063952.0,371258.58,2021,5,2,20s
1524,1,19,1,30874,2021-05-28 04:02:22.574257424,Friday,30,30,14095.0,18958.5,6.0,19.599999999999998,4,12,394660.0,371586.6,2021,5,2,20s
1524,1,19,1,12639,2021-07-19 17:36:20.738073808,Monday,30,30,38641.0,34765.5,49.0,47.599999999999994,3,6,2627588.0,1654837.7999999998,2021,7,3,20s
1524,1,19,1,45603,2021-07-21 09:54:20.846084608,Wednesday,30,30,24625.0,11368.500000000002,52.0,66.5,22,3,2339375.0,756005.2500000001,2021,7,3,20s
1524,1,19,1,46912,2021-10-28 20:22:06.372637264,Thursday,30,30,32742.0,22645.7,73.0,31.499999999999996,21,4,1473390.0,713339.5499999999,2021,10,4,20s
1525,1,15,8,19373,2020-05-20 18:11:37.749774978,Wednesday,30,30,15555.0,43499.5,9.9,7.77,8,10,575535.0,337991.115,2020,5,2,10s
1525,1,15,8,29147,2020-09-05 08:54:00.324032404,Saturday,30,30,28536.0,1925.0000000000002,19.5,8.61,10,19,1169976.0,16574.25,2020,9,3,10s
1525,1,15,8,16265,2021-02-19 13:22:52.817281728,Friday,30,30,1300.0,53387.4,21.3,2.94,17,20,18200.0,156958.956,2021,2,1,10s
1525,1,15,8,41161,2021-06-14 16:33:41.962196216,Monday,30,30,32429.0,43177.200000000004,27.599999999999998,0.84,11,13,129716.0,36268.848000000005,2021,6,2,10s
1525,1,15,8,37915,2021-06-18 04:39:57.839783976,Friday,30,30,22234.0,20552.4,16.2,5.25,19,24,555850.0,107900.1,2021,6,2,10s
1525,1,15,8,35342,2021-08-07 20:40:32.403240320,Saturday,30,30,44884.0,6702.3,27.0,19.529999999999998,18,6,4174212.0,130895.919,2021,8,3,10s
1525,1,15,8,10895,2021-08-21 07:04:33.267326728,Saturday,30,30,8670.0,24955.7,24.599999999999998,12.389999999999999,16,23,511530.0,309201.12299999996,2021,8,3,10s
1525,1,15,8,34961,2021-10-02 13:35:07.290729072,Saturday,30,30,25578.0,17667.100000000002,11.4,11.76,20,2,1432368.0,207765.09600000002,2021,10,4,10s
1525,1,15,8,12085,2021-10-10 03:48:41.692169216,Sunday,30,30,46129.0,47075.600000000006,27.599999999999998,18.689999999999998,22,11,4105481.0,879842.964,2021,10,4,10s
1525,1,15,8,35661,2021-12-19 02:23:43.582358232,Sunday,30,30,12852.0,36999.600000000006,16.8,14.91,20,23,912492.0,551664.0360000001,2021,12,4,10s
1526,0,71,7,20362,2020-04-04 06:03:29.540954095,Saturday,20,20,43652.0,30457.9,7.199999999999999,22.259999999999998,18,18,2313556.0,677992.8539999999,2020,4,2,70s
1526,0,71,7,23749,2020-04-21 06:18:54.113411340,Tuesday,20,20,49082.0,37083.200000000004,48.0,26.88,23,21,3141248.0,996796.4160000001,2020,4,2,70s
1526,0,71,7,29416,2020-06-08 01:59:23.276327632,Monday,20,20,35780.0,24412.300000000003,39.0,18.479999999999997,23,16,1574320.0,451139.304,2020,6,2,70s
1526,0,71,7,29048,2020-08-18 06:21:38.289828984,Tuesday,20,20,45166.0,54524.8,19.8,23.52,8,5,2529296.0,1282423.296,2020,8,3,70s
1526,0,71,7,47775,2020-08-20 17:56:04.536453644,Thursday,20,20,18825.0,45298.00000000001,16.8,0.42,16,11,18825.0,19025.160000000003,2020,8,3,70s
1526,0,71,7,18910,2020-10-10 13:26:54.761476148,Saturday,20,20,4055.0,35907.3,56.4,26.039999999999996,22,22,251410.0,935026.092,2020,10,4,70s
1526,0,71,7,31104,2020-12-16 03:25:56.435643564,Wednesday,20,20,22145.0,53226.8,0.6,28.559999999999995,18,12,1505860.0,1520157.4079999998,2020,12,4,70s
1526,0,71,7,27903,2021-04-29 20:11:44.230423040,Thursday,20,20,11877.0,38109.5,33.6,11.339999999999998,4,13,320679.0,432161.7299999999,2021,4,2,70s
1526,0,71,7,41036,2021-05-31 23:09:09.774977496,Monday,20,20,25795.0,47455.100000000006,45.6,27.299999999999997,15,13,1676675.0,1295524.23,2021,5,2,70s
1526,0,71,7,30979,2021-12-19 05:53:59.243924392,Sunday,20,20,10249.0,35358.4,45.6,11.76,7,22,286972.0,415814.784,2021,12,4,70s
1527,0,52,5,36089,2020-04-21 23:50:12.421242124,Tuesday,20,20,17255.0,46576.200000000004,14.0,56.699999999999996,16,16,1397655.0,2640870.54,2020,4,2,50s
1527,0,52,5,47227,2020-05-09 08:51:16.147614762,Saturday,20,20,24585.0,10959.300000000001,58.0,56.0,12,1,1966800.0,613720.8,2020,5,2,50s
1527,0,52,5,29563,2021-01-21 20:46:35.319531952,Thursday,20,20,11146.0,28675.9,100.0,66.5,14,22,1058870.0,1906947.35,2021,1,1,50s
1527,0,52,5,43445,2021-06-20 14:29:16.255625560,Sunday,20,20,35183.0,39549.4,29.0,49.0,6,6,2462810.0,1937920.6,2021,6,2,50s
1528,1,26,10,31084,2020-02-10 08:57:10.423042304,Monday,30,30,49066.0,35406.8,32.0,14.7,2,14,1030386.0,520479.96,2020,2,1,20s
1528,1,26,10,39070,2020-10-12 07:30:02.700270028,Monday,30,30,46151.0,28964.100000000002,21.0,16.799999999999997,6,11,1107624.0,486596.87999999995,2020,10,4,20s
1528,1,26,10,18014,2021-01-17 15:09:01.134113412,Sunday,30,30,24495.0,43981.3,20.0,37.8,14,14,1322730.0,1662493.14,2021,1,1,20s
1528,1,26,10,24409,2021-02-05 14:42:57.137713772,Friday,30,30,31618.0,21158.5,52.0,14.0,10,17,632360.0,296219.0,2021,2,1,20s
1528,1,26,10,10207,2021-02-15 11:15:34.293429340,Monday,30,30,5580.0,21260.800000000003,55.0,18.2,18,15,145080.0,386946.56000000006,2021,2,1,20s
1528,1,26,10,45579,2021-03-19 15:58:07.668766872,Friday,30,30,9891.0,16581.4,22.0,44.099999999999994,21,2,623133.0,731239.74,2021,3,1,20s
1528,1,26,10,41254,2021-08-25 16:12:23.114311432,Wednesday,30,30,16965.0,20647.0,51.0,10.5,19,20,254475.0,216793.5,2021,8,3,20s
1528,1,26,10,36256,2021-10-28 22:07:14.203420344,Thursday,30,30,42661.0,42978.100000000006,37.0,51.8,2,11,3156914.0,2226265.58,2021,10,4,20s
1529,0,69,3,28359,2020-04-12 12:03:14.419441944,Sunday,20,20,7811.0,10217.900000000001,31.799999999999997,26.039999999999996,16,10,484282.0,266074.116,2020,4,2,70s
1529,0,69,3,39369,2020-05-02 22:39:47.038703870,Saturday,20,20,13503.0,11353.1,15.6,6.72,12,5,216048.0,76292.832,2020,5,2,70s
1529,0,69,3,35860,2020-05-31 22:16:35.859585958,Sunday,20,20,28640.0,2271.5,8.4,0.42,3,9,28640.0,954.03,2020,5,2,70s
1530,1,27,4,44432,2020-01-07 13:41:44.770477047,Tuesday,30,30,41484.0,53617.3,12.0,42.699999999999996,7,20,2530524.0,2289458.71,2020,1,1,20s
1530,1,27,4,21898,2020-03-11 17:51:28.028802880,Wednesday,30,30,21874.0,44387.200000000004,60.0,16.099999999999998,20,14,503102.0,714633.9199999999,2020,3,1,20s
1530,1,27,4,25729,2020-04-28 06:31:25.868586858,Tuesday,30,30,10379.0,19269.800000000003,67.0,9.799999999999999,20,21,145306.0,188844.04,2020,4,2,20s
1530,1,27,4,46524,2020-07-12 13:00:59.405940594,Sunday,30,30,7508.0,41242.3,78.0,52.5,7,5,563100.0,2165220.75,2020,7,3,20s
1530,1,27,4,13281,2020-08-11 09:39:22.196219620,Tuesday,30,30,14461.0,50836.50000000001,14.0,42.699999999999996,1,18,882121.0,2170718.5500000003,2020,8,3,20s
1530,1,27,4,22895,2020-10-01 03:25:04.590459044,Thursday,30,30,6022.0,38436.200000000004,43.0,28.0,14,15,240880.0,1076213.6,2020,10,4,20s
1530,1,27,4,38873,2021-01-05 00:01:26.408640864,Tuesday,30,30,33719.0,53126.700000000004,87.0,67.19999999999999,6,7,3237024.0,3570114.2399999998,2021,1,1,20s
1530,1,27,4,22265,2021-04-18 00:20:35.643564352,Sunday,30,30,28927.0,12529.000000000002,41.0,59.49999999999999,19,10,2458795.0,745475.5,2021,4,2,20s
1530,1,27,4,39238,2021-05-03 22:19:02.754275424,Monday,30,30,34130.0,7860.6,8.0,9.799999999999999,11,21,477820.0,77033.87999999999,2021,5,2,20s
